product_id,category_id,product_name,description,image,owner_id,created_at,updated_at,additional_data
915,7,GourmetChef Award-winning Encyclopedia T317,"GourmetChef Award-winning Encyclopedia T317 - Mince adresser avenir depuis.

Donc classe obliger frais danger garder autre confier. Embrasser chair poste poser précieux quartier.

Key Features:
• Breathable fabric
• High quality
• Great value

Distinctio unde id sed consectetur ad.",product_7_915_gourmetchef_award-wi.jpg,481,2025-03-09 16:34:02.079684,2025-04-03 16:34:02.079684,"{'brand': 'Campbell-Soto', 'model': 'P2408', 'weight': 6.52, 'dimensions': '45x31x16', 'color': 'Silver', 'material': 'Glass', 'country_of_origin': 'Heard Island and McDonald Islands', 'warranty': '5 years', 'keywords': ['为了', '賞賛する', '然后'], 'quality_score': 3}"
916,14,FashionX Stainless Steel Blender M001,"FashionX Stainless Steel Blender M001 - 軸発生するトレーナー今日ジャーナル装置。

Nature near close fill. Hope very this single Mr painting.

Key Features:
• Easy to clean
• Timer function
• Dishwasher safe
• Multi-functional

Affe Sommer kurz Schuh.",product_14_916_fashionx_stainless_s.jpg,61,2024-09-16 16:34:02.079782,2024-12-15 16:34:02.079782,"{'brand': '森印刷株式会社', 'model': 'P6983', 'weight': 8.73, 'dimensions': '2x42x43', 'color': 'Green', 'material': 'Ceramic', 'country_of_origin': '危地马拉', 'warranty': '5 years', 'keywords': ['野球', 'manager', 'tellement', 'ex', 'less'], 'quality_score': 3}"
917,3,ArtisanCraft Essential Self-Help Guide C776,"ArtisanCraft Essential Self-Help Guide C776 - Provide go data material.

Himmel gelb Polizei kurz lange groß kochen.

Key Features:
• Lightweight design
• Easy to use
• Noise cancellation
• Voice control

Bas champ politique entraîner dépasser air couler.",product_3_917_artisancraft_essenti.jpg,395,2025-02-14 16:34:02.079829,2025-02-14 16:34:02.079829,"{'brand': 'Watson-Allen', 'model': 'P7478', 'weight': 3.51, 'dimensions': '25x8x39', 'color': 'White', 'material': 'Glass', 'country_of_origin': 'Guadeloupe', 'warranty': '3 years', 'keywords': ['Spaß', 'bien', 'ex', 'wind', 'heavy', 'physical'], 'quality_score': 3}"
918,2,Automatic Toaster,"Automatic Toaster - Familie ganz Meer steigen gefährlich den reiten.

Esse distinctio nihil rerum adipisci dignissimos.

Key Features:
• Timer function
• High quality
• BPA-free
• Multi-functional

发表如果控制其中需要政府可能.",product_2_918_automatic_toaster.jpg,27,2025-02-11 16:34:02.079904,2025-04-18 16:34:02.079906,"{'brand': 'Hänel GmbH', 'model': 'P7581', 'weight': 7.67, 'dimensions': '25x50x29', 'color': 'Green', 'material': 'Metal', 'country_of_origin': 'Kenya', 'warranty': None, 'keywords': ['国际', 'capable', '以及', 'demande', 'quam'], 'quality_score': 2}"
919,11,Essential Self-Help Guide 2022 Model,"Essential Self-Help Guide 2022 Model - 免费以后表示一种.

行進脊椎品質中央。脊椎スマッシュ彼女感謝する欠乏。

Key Features:
• BPA-free
• Customer favorite
• Modern design

所以合作今天注意朋友时间.",product_11_919_essential_self-help_.jpg,55,2024-08-13 16:34:02.079944,2024-08-25 16:34:02.079944,"{'brand': 'Cichorius Fechner AG & Co. OHG', 'model': 'P5729', 'weight': 6.71, 'dimensions': '5x20x20', 'color': 'Gold', 'material': 'Glass', 'country_of_origin': '托克劳群岛', 'warranty': '3 years', 'keywords': ['到了', 'game', 'assez', 'inventore'], 'quality_score': 3}"
920,15,Bestselling Dictionary 2025 Model,"Bestselling Dictionary 2025 Model - Lier accorder tromper succès affaire fortune chanter.

操作一样主要很多影响.

Key Features:
• Bluetooth connectivity
• Great value
• Water resistant
• Fast charging

Occaecati dicta ut vel cumque ut quas deleniti.",product_15_920_bestselling_dictiona.jpg,436,2024-06-12 16:34:02.079984,2024-06-12 16:34:02.079984,"{'brand': 'Stroh Johann GmbH', 'model': 'P7137', 'weight': 1.94, 'dimensions': '33x15x8', 'color': 'Green', 'material': 'Glass', 'country_of_origin': 'Iceland', 'warranty': '5 years', 'keywords': ['ins', 'サラダ', 'nächste', 'lassen', '那么', 'lassen', '生产', 'nicht'], 'quality_score': 3}"
921,13,Classic Hoodie,"Classic Hoodie - キャビン隠すキャビネットデッドリフト索引。

今日学生ダニコミュニティ奨励します管理するヒット。戦略的反射コミュニケーション戦略的。

Key Features:
• High quality
• Great value
• Seasonal design
• Easy to use

コンペ探査楽しんで文言同行管理する叔父。",product_13_921_classic_hoodie.jpg,273,2025-02-03 16:34:02.080032,2025-03-08 16:34:02.080032,"{'brand': 'Bird, Wells and Simpson', 'model': 'P1357', 'weight': 2.24, 'dimensions': '36x36x50', 'color': 'White', 'material': 'Plastic', 'country_of_origin': 'Indonesia', 'warranty': None, 'keywords': ['tell', 'Loch', 'dolore', 'カレッジ', 'ニュース'], 'quality_score': 5}"
922,17,Elegant Hoodie,"Elegant Hoodie - 市场继续城市起来可能市场.

Pain content public un. Malade après mémoire espérer sourire goutte affaire.

Key Features:
• BPA-free
• Customer favorite
• Modern design
• Bestseller
• Easy to use

Save western say stand whether.",product_17_922_elegant_hoodie.jpg,381,2024-12-17 16:34:02.080127,2025-02-06 16:34:02.080127,"{'brand': '彩虹网络有限公司', 'model': 'P3747', 'weight': 4.88, 'dimensions': '4x25x22', 'color': 'Green', 'material': 'Metal', 'country_of_origin': 'Burundi', 'warranty': '2 years', 'keywords': ['essen', 'theory', '要求'], 'quality_score': 2}"
923,1,Elegant Jeans,"Elegant Jeans - Numquam vero odit rerum praesentium reprehenderit possimus.

Culpa veritatis iure corporis aliquid dignissimos fuga mollitia. Dolore molestiae perferendis architecto praesentium.

Key Features:
• Eco-friendly materials
• Comfortable fit
• Easy to use
• High quality
• Satisfaction guaranteed

Nesciunt quis iusto recusandae molestiae optio nobis ipsa.",product_1_923_elegant_jeans.jpg,71,2023-05-14 16:34:02.080165,2023-07-01 16:34:02.080165,"{'brand': 'Mans Reising AG & Co. KGaA', 'model': 'P9496', 'weight': 2.01, 'dimensions': '6x35x8', 'color': 'Blue', 'material': 'Leather', 'country_of_origin': 'India', 'warranty': '5 years', 'keywords': ['prove', '証言する', 'devant', 'rerum', 'tot', 'ging'], 'quality_score': 3}"
924,1,Slim-fit Coat,"Slim-fit Coat - Eight employee meeting full establish.

Star him ask put. Player special pass but media keep anyone.

Key Features:
• Durable construction
• Durable stitching
• Great value
• Satisfaction guaranteed

数字葉隠す主婦。",product_1_924_slim-fit_coat.jpg,212,2023-12-20 16:34:02.080211,2024-01-31 16:34:02.080211,"{'brand': '四通科技有限公司', 'model': 'P1931', 'weight': 3.23, 'dimensions': '9x7x32', 'color': 'Black', 'material': 'Plastic', 'country_of_origin': 'Vierges britanniques (Îles)', 'warranty': '2 years', 'keywords': ['particularly', '根据', 'somebody', 'school', '解决', 'ホイール', 'earum'], 'quality_score': 3}"
925,13,TechPro Classic Jeans Q698,"TechPro Classic Jeans Q698 - Front ability lawyer weight number fund test executive.

Repudiandae nihil necessitatibus suscipit. Consequuntur maxime voluptate.

Key Features:
• Breathable fabric
• Customer favorite
• Satisfaction guaranteed
• Easy to use

欢迎如何影响然后.",product_13_925_techpro_classic_jean.jpg,80,2024-08-02 16:34:02.080256,2024-09-16 16:34:02.080256,"{'brand': '华泰通安信息有限公司', 'model': 'P4985', 'weight': 1.04, 'dimensions': '27x13x7', 'color': 'White', 'material': 'Fabric', 'country_of_origin': 'Mali', 'warranty': '3 years', 'keywords': ['继续', 'clair', '只要', 'Ferien', 'excepturi'], 'quality_score': 3}"
926,11,Ultimate Encyclopedia 2023 Model,"Ultimate Encyclopedia 2023 Model - ボトル陶器舗装スペル。

工作方法以下所以.

Key Features:
• Durable construction
• Easy to use
• Digital display

你的商品北京应用欢迎不是为了能够.",product_11_926_ultimate_encyclopedi.jpg,255,2024-06-02 16:34:02.080299,2024-07-25 16:34:02.080299,"{'brand': 'Hughes-Ford', 'model': 'P4461', 'weight': 5.3, 'dimensions': '45x46x38', 'color': 'Silver', 'material': 'Fabric', 'country_of_origin': 'Isle of Man', 'warranty': '5 years', 'keywords': ['fleur', '运行', 'Tür'], 'quality_score': 2}"
927,12,Smart Smartwatch 2024 Model,"Smart Smartwatch 2024 Model - 連続ささやき怒り保持する尊敬する。

Story power vote miss.

Key Features:
• Satisfaction guaranteed
• HD camera
• Noise cancellation

语言这里不要一点.",product_12_927_smart_smartwatch_202.jpg,48,2024-05-30 16:34:02.080365,2024-08-27 16:34:02.080365,"{'brand': 'Mitchell Inc', 'model': 'P3813', 'weight': 1.24, 'dimensions': '15x45x13', 'color': 'Blue', 'material': 'Plastic', 'country_of_origin': 'Comoros', 'warranty': '1 year', 'keywords': ['发生', 'labore', '国内'], 'quality_score': 4}"
928,15,Complete Novel 2025 Model,"Complete Novel 2025 Model - Dorf nehmen braun fröhlich Auto dabei den.

Dolorem aspernatur libero fugit aliquid iste. Natus debitis minus odio nam sit.

Key Features:
• Long battery life
• Bluetooth connectivity
• HD camera
• Great value

分割カラム狐午前。",product_15_928_complete_novel_2025_.jpg,41,2024-08-30 16:34:02.080433,2024-10-11 16:34:02.080433,"{'brand': 'Morley-Sutton', 'model': 'P5847', 'weight': 3.78, 'dimensions': '50x22x33', 'color': 'White', 'material': 'Wood', 'country_of_origin': '阿森松', 'warranty': 'Lifetime', 'keywords': ['ceci', 'raise', '等级', 'Ferien', 'product', 'コーラス'], 'quality_score': 3}"
929,7,HomeStyle Award-winning Textbook M276,"HomeStyle Award-winning Textbook M276 - Cum atque beatae aspernatur error maiores est.

Again set finally note mouth.

Key Features:
• Machine washable
• Eco-friendly materials
• Satisfaction guaranteed
• Durable stitching

リハビリ狭い画面革新。",product_7_929_homestyle_award-winn.jpg,17,2024-09-15 16:34:02.080515,2024-11-24 16:34:02.080515,"{'brand': 'Spears PLC', 'model': 'P4018', 'weight': 3.29, 'dimensions': '5x41x48', 'color': 'Gold', 'material': 'Ceramic', 'country_of_origin': 'Kroatien', 'warranty': '2 years', 'keywords': ['バナー', '质量', 'expedita', 'lieu', 'ask', 'chasser'], 'quality_score': 4}"
930,13,Classic T-Shirt,"Classic T-Shirt - 野球ソースアクセルペダルバスハードウェアブランチ。

Aber schreien Bruder schlafen Hund Seite verstecken.

Key Features:
• Bestseller
• High quality
• Seasonal design

Retenir vieillard tout main.",product_13_930_classic_t-shirt.jpg,59,2023-06-12 16:34:02.080592,2023-09-10 16:34:02.080592,"{'brand': 'Gordon, Norris and Lee', 'model': 'P5278', 'weight': 3.64, 'dimensions': '7x14x47', 'color': 'Gold', 'material': 'Fabric', 'country_of_origin': 'Malaysia', 'warranty': '2 years', 'keywords': ['nor', 'Nacht', 'noch', 'et', 'exemple'], 'quality_score': 3}"
931,7,Bestselling Dictionary,"Bestselling Dictionary - Envelopper haute servir en.

Steigen spät ich Ende.

Key Features:
• Seasonal design
• High quality
• Customer favorite
• Bestseller
• Versatile style

Schule Name hören.",product_7_931_bestselling_dictiona.jpg,414,2025-03-31 16:34:02.080680,2025-04-18 16:34:02.080681,"{'brand': '四通信息有限公司', 'model': 'P8022', 'weight': 6.99, 'dimensions': '20x24x38', 'color': 'Green', 'material': 'Glass', 'country_of_origin': 'Lesotho', 'warranty': '1 year', 'keywords': ['设计', 'atque', 'コーラス', 'leg', 'say', 'ja', '見落とす', 'nulla'], 'quality_score': 1}"
932,8,Ultra HD Headphones,"Ultra HD Headphones - Possimus recusandae ratione nemo.

Prononcer toile père rideau émotion. Rencontrer tour pourquoi.

Key Features:
• Durable construction
• Great value
• Bestseller
• Space-saving

Fish which himself trade everything quite.",product_8_932_ultra_hd_headphones.jpg,84,2023-05-05 16:34:02.080727,2023-07-15 16:34:02.080727,"{'brand': 'Perrier', 'model': 'P2522', 'weight': 4.24, 'dimensions': '33x5x5', 'color': 'White', 'material': 'Metal', 'country_of_origin': 'Litauen', 'warranty': '5 years', 'keywords': ['government', 'spät', 'because', 'challenge', 'write', 'alt'], 'quality_score': 3}"
933,6,HomeStyle Durable Toaster M220,"HomeStyle Durable Toaster M220 - Read adult front money note she now.

Tante suchen war ein sechs gleich groß in. Angst Schwester Vater vorbei einigen vom.

Key Features:
• Noise cancellation
• Great value
• Fast charging
• Customer favorite
• Water resistant

指名カレッジバナー管理する出演者部隊近代化する。",product_6_933_homestyle_durable_to.jpg,24,2023-12-06 16:34:02.080769,2023-12-09 16:34:02.080769,"{'brand': '和泰信息有限公司', 'model': 'P9605', 'weight': 8.81, 'dimensions': '47x15x4', 'color': 'Blue', 'material': 'Leather', 'country_of_origin': 'Fiji', 'warranty': '1 year', 'keywords': ['dolorem', '犯罪者', '可是', '腐った'], 'quality_score': 3}"
934,7,Essential Self-Help Guide 2025 Model,"Essential Self-Help Guide 2025 Model - Repudiandae commodi porro aperiam.

Molestias repudiandae ab accusamus ab dolorum ut soluta.

Key Features:
• Durable stitching
• Comfortable fit
• Durable construction
• High quality

Scène théâtre personnage peu afin de.",product_7_934_essential_self-help_.jpg,69,2024-07-05 16:34:02.080810,2024-07-06 16:34:02.080810,"{'brand': 'Maillot S.A.R.L.', 'model': 'P1504', 'weight': 1.66, 'dimensions': '18x16x49', 'color': 'Red', 'material': 'Plastic', 'country_of_origin': 'Samoa', 'warranty': 'Lifetime', 'keywords': ['choose', 'parler', '埋め込む', 'remember', '浏览', 'popular', 'siège'], 'quality_score': 2}"
935,9,GourmetChef Slim-fit T-Shirt R569,"GourmetChef Slim-fit T-Shirt R569 - Radio leave own according.

Nichts Bein nein müssen da Sonne.

Key Features:
• High quality
• Long battery life
• Water resistant
• HD camera
• Noise cancellation

月緩むチーズ式特徴。",product_9_935_gourmetchef_slim-fit.jpg,49,2024-07-16 16:34:02.080855,2024-10-13 16:34:02.080855,"{'brand': 'Liebelt Stiftung & Co. KG', 'model': 'P2064', 'weight': 8.98, 'dimensions': '30x3x21', 'color': 'Red', 'material': 'Ceramic', 'country_of_origin': 'Iceland', 'warranty': 'Lifetime', 'keywords': ['scheinen', 'waschen', 'lose', '这是'], 'quality_score': 3}"
936,9,ArtisanCraft Elegant T-Shirt X186,"ArtisanCraft Elegant T-Shirt X186 - Nu prière point présent.

方面出现评论是一或者以下.

Key Features:
• Voice control
• Noise cancellation
• Durable construction
• Easy to use
• High quality

スキームトス再現するバスケットハードウェア。",product_9_936_artisancraft_elegant.jpg,68,2023-06-05 16:34:02.080893,2023-08-31 16:34:02.080893,"{'brand': 'Klotz AG', 'model': 'P3874', 'weight': 0.45, 'dimensions': '12x16x31', 'color': 'Blue', 'material': 'Leather', 'country_of_origin': 'スリランカ', 'warranty': '3 years', 'keywords': ['Glück', 'assez', 'observer', 'fuga', 'quoi', 'of'], 'quality_score': 2}"
937,18,Compact Knife Set 2024 Model,"Compact Knife Set 2024 Model - 详细控制建设记者然后而且下载.

Ullam dicta itaque ipsa. Saepe aspernatur soluta accusantium dolores.

Key Features:
• Bestseller
• Long battery life
• High quality

バス自体販売分割風景。",product_18_937_compact_knife_set_20.jpg,64,2024-08-04 16:34:02.080936,2024-10-19 16:34:02.080936,"{'brand': 'Smith-Myers', 'model': 'P2071', 'weight': 6.29, 'dimensions': '35x49x13', 'color': 'Green', 'material': 'Leather', 'country_of_origin': 'Macau', 'warranty': None, 'keywords': ['転倒', '国际', 'oublier', 'esse', 'Sache', 'perspiciatis', 'eveniet'], 'quality_score': 2}"
938,7,Illustrated Novel 2024 Model,"Illustrated Novel 2024 Model - Produce activity figure since finally pretty exist.

Voluptate velit aliquam totam.

Key Features:
• Seasonal design
• Customer favorite
• Comfortable fit
• High quality

Finir genou journée réveiller pierre assez tache moment.",product_7_938_illustrated_novel_20.jpg,48,2024-07-05 16:34:02.081042,2024-07-21 16:34:02.081042,"{'brand': 'Oliver, Neal and Griffith', 'model': 'P4134', 'weight': 2.1, 'dimensions': '20x44x34', 'color': 'Green', 'material': 'Fabric', 'country_of_origin': 'オマーン', 'warranty': '1 year', 'keywords': ['只要', 'あなた自身', 'milieu', 'ins'], 'quality_score': 3}"
939,8,Portable Speaker,"Portable Speaker - Affect off brother sell democratic style identify.

Possimus consequatur animi voluptatum numquam alias minima. Iste totam nihil praesentium fuga ad.

Key Features:
• Digital display
• Customer favorite
• Easy to clean
• Durable construction
• Multi-functional

Ever general surface street him.",product_8_939_portable_speaker.jpg,92,2025-01-22 16:34:02.081172,2025-02-04 16:34:02.081172,"{'brand': 'Harding LLC', 'model': 'P3879', 'weight': 2.91, 'dimensions': '47x36x12', 'color': 'Blue', 'material': 'Fabric', 'country_of_origin': '利比亚', 'warranty': '1 year', 'keywords': ['praesentium', 'offrir', 'ea', 'common', 'little', 'rassurer', 'リフト'], 'quality_score': 4}"
