inventory_id,seller_id,product_id,quantity,unit_price,created_at,updated_at,additional_data
1638,86,408,0,64.42,2024-03-04 16:34:02.119557,2024-07-16 16:34:02.119557,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-03-19', 'price': 55.69}, {'date': '2024-05-12', 'price': 52.13}, {'date': '2024-07-16', 'price': 64.42}], 'restock_date': '2025-04-30', 'discount_percent': 3, 'minimum_order_quantity': 1}"
1639,476,797,6,154.01,2024-03-01 16:34:02.119578,2024-09-07 16:34:02.119578,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-05-10', 'price': 170.53}, {'date': '2024-07-10', 'price': 138.9}, {'date': '2024-09-07', 'price': 154.01}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1640,453,381,0,619.28,2023-08-09 16:34:02.119593,2023-10-23 16:34:02.119593,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-10-23', 'price': 619.28}], 'restock_date': '2025-04-26', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1641,78,499,107,25.99,2023-07-21 16:34:02.119606,2023-07-21 16:34:02.119606,"{'stock_pattern': 'overstocked', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1642,39,84,0,73.17,2024-01-12 16:34:02.119611,2024-05-23 16:34:02.119611,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-03-30', 'price': 81.88}, {'date': '2024-05-23', 'price': 73.17}], 'restock_date': '2025-05-10', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1643,25,76,18,156.36,2023-04-30 16:34:02.119621,2023-06-14 16:34:02.119621,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-06-14', 'price': 156.36}], 'restock_date': None, 'discount_percent': 20, 'minimum_order_quantity': 1}"
1644,27,801,4,45.46,2024-06-23 16:34:02.119636,2024-10-19 16:34:02.119636,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-07-28', 'price': 36.06}, {'date': '2024-10-19', 'price': 45.46}], 'restock_date': '2025-05-14', 'discount_percent': 9, 'minimum_order_quantity': 1}"
1645,50,755,9,456.64,2024-03-11 16:34:02.119656,2024-10-20 16:34:02.119656,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-05-05', 'price': 560.95}, {'date': '2024-07-29', 'price': 558.9}, {'date': '2024-10-20', 'price': 456.64}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1646,326,41,13,54.4,2024-08-11 16:34:02.119667,2025-01-25 16:34:02.119667,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-09-09', 'price': 37.58}, {'date': '2024-11-10', 'price': 46.32}, {'date': '2024-12-01', 'price': 58.2}, {'date': '2025-01-25', 'price': 54.4}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1647,85,464,45,25.0,2024-06-12 16:34:02.119684,2024-11-27 16:34:02.119684,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-07-10', 'price': 15.58}, {'date': '2024-09-30', 'price': 20.1}, {'date': '2024-10-29', 'price': 19.57}, {'date': '2024-11-27', 'price': 25.0}], 'restock_date': None, 'discount_percent': 13, 'minimum_order_quantity': 3}"
1648,462,608,114,87.54,2024-10-26 16:34:02.119704,2025-05-19 16:34:02.119704,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-12-30', 'price': 89.23}, {'date': '2025-03-25', 'price': 87.54}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1649,445,701,0,564.8,2023-07-10 16:34:02.119722,2023-12-12 16:34:02.119722,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-09-08', 'price': 743.11}, {'date': '2023-09-28', 'price': 657.16}, {'date': '2023-11-11', 'price': 616.26}, {'date': '2023-12-12', 'price': 564.8}], 'restock_date': '2025-05-14', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1650,46,188,0,71.2,2024-05-06 16:34:02.119737,2025-01-03 16:34:02.119737,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-06-03', 'price': 63.78}, {'date': '2024-08-07', 'price': 54.11}, {'date': '2024-10-10', 'price': 67.27}, {'date': '2025-01-03', 'price': 71.2}], 'restock_date': '2025-05-01', 'discount_percent': 10, 'minimum_order_quantity': 1}"
1651,15,675,102,57.13,2024-12-25 16:34:02.119759,2025-06-23 16:34:02.119759,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-02-03', 'price': 48.63}, {'date': '2025-03-15', 'price': 47.31}, {'date': '2025-04-13', 'price': 57.13}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1652,255,296,0,84.99,2023-08-06 16:34:02.119773,2023-10-17 16:34:02.119773,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-10-17', 'price': 84.99}], 'restock_date': '2025-04-24', 'discount_percent': 19, 'minimum_order_quantity': 1}"
1653,28,494,0,1166.97,2024-09-26 16:34:02.119786,2025-03-07 16:34:02.119786,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-12-16', 'price': 901.43}, {'date': '2025-03-07', 'price': 1166.97}], 'restock_date': '2025-05-18', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1654,30,220,176,26.23,2024-05-09 16:34:02.119798,2024-11-23 16:34:02.119798,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-06-28', 'price': 33.36}, {'date': '2024-09-08', 'price': 29.95}, {'date': '2024-11-23', 'price': 26.23}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1655,245,355,0,43.99,2023-08-12 16:34:02.119812,2023-08-12 16:34:02.119812,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-01', 'discount_percent': 28, 'minimum_order_quantity': 1}"
1656,74,268,6,31.68,2023-07-17 16:34:02.119820,2023-09-27 16:34:02.119820,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-09-03', 'price': 29.0}, {'date': '2023-09-27', 'price': 31.68}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1657,26,377,9,1405.82,2023-09-06 16:34:02.119832,2023-11-29 16:34:02.119832,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-09-21', 'price': 1150.0}, {'date': '2023-11-29', 'price': 1405.82}], 'restock_date': None, 'discount_percent': 14, 'minimum_order_quantity': 3}"
1658,469,389,80,708.18,2024-07-11 16:34:02.119845,2024-11-25 16:34:02.119845,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-09-08', 'price': 842.87}, {'date': '2024-09-25', 'price': 714.91}, {'date': '2024-11-25', 'price': 708.18}], 'restock_date': None, 'discount_percent': 13, 'minimum_order_quantity': 1}"
1659,27,388,69,50.44,2024-09-08 16:34:02.119859,2025-03-03 16:34:02.119859,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-11-16', 'price': 59.88}, {'date': '2025-02-05', 'price': 55.99}, {'date': '2025-03-03', 'price': 50.44}], 'restock_date': None, 'discount_percent': 15, 'minimum_order_quantity': 1}"
1660,3,633,41,30.99,2023-06-01 16:34:02.119876,2023-06-01 16:34:02.119876,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1661,88,104,199,308.37,2023-05-22 16:34:02.119881,2023-08-25 16:34:02.119881,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-07-17', 'price': 287.84}, {'date': '2023-08-25', 'price': 308.37}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1662,9,978,0,45.27,2024-12-30 16:34:02.119900,2025-05-26 16:34:02.119900,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-01-20', 'price': 36.29}, {'date': '2025-03-06', 'price': 45.27}], 'restock_date': '2025-05-17', 'discount_percent': 26, 'minimum_order_quantity': 1}"
1663,291,143,0,378.16,2023-07-20 16:34:02.119912,2023-12-25 16:34:02.119912,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-08-08', 'price': 421.4}, {'date': '2023-08-25', 'price': 503.08}, {'date': '2023-10-28', 'price': 471.76}, {'date': '2023-12-25', 'price': 378.16}], 'restock_date': '2025-04-19', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1664,0,267,81,63.99,2023-10-13 16:34:02.119928,2023-10-13 16:34:02.119928,"{'stock_pattern': 'overstocked', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1665,54,54,21,206.43,2024-07-18 16:34:02.119933,2025-03-20 16:34:02.119933,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-08-19', 'price': 192.61}, {'date': '2024-10-31', 'price': 171.74}, {'date': '2024-12-11', 'price': 204.56}, {'date': '2025-01-23', 'price': 248.82}, {'date': '2025-03-20', 'price': 206.43}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1666,458,395,31,6.38,2024-07-23 16:34:02.119951,2024-10-05 16:34:02.119951,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-09-02', 'price': 7.23}, {'date': '2024-10-05', 'price': 6.38}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1667,93,266,1,18.14,2023-08-21 16:34:02.119962,2024-01-28 16:34:02.119962,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-09-29', 'price': 17.75}, {'date': '2023-11-30', 'price': 15.06}, {'date': '2024-01-28', 'price': 18.14}], 'restock_date': '2025-05-07', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1668,15,648,0,3955.03,2023-07-04 16:34:02.119980,2024-02-10 16:34:02.119980,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-09-15', 'price': 4399.61}, {'date': '2023-11-01', 'price': 5460.98}, {'date': '2023-12-26', 'price': 4613.75}, {'date': '2024-02-10', 'price': 3955.03}], 'restock_date': '2025-05-16', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1669,395,629,22,64.34,2025-01-28 16:34:02.120006,2025-04-24 16:34:02.120006,"{'stock_pattern': 'normal', 'price_history': [{'date': '2025-03-04', 'price': 64.34}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1670,10,43,0,25.52,2024-09-07 16:34:02.120013,2025-04-11 16:34:02.120013,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-10-25', 'price': 17.13}, {'date': '2025-01-07', 'price': 18.92}, {'date': '2025-02-15', 'price': 20.22}, {'date': '2025-04-11', 'price': 25.52}], 'restock_date': '2025-04-28', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1671,336,171,6,66.68,2023-11-08 16:34:02.120028,2024-02-24 16:34:02.120028,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-12-15', 'price': 64.79}, {'date': '2024-02-24', 'price': 66.68}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1672,41,527,161,103.66,2023-11-03 16:34:02.120042,2024-04-18 16:34:02.120042,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-01-11', 'price': 107.08}, {'date': '2024-03-24', 'price': 88.78}, {'date': '2024-04-18', 'price': 103.66}], 'restock_date': None, 'discount_percent': 4, 'minimum_order_quantity': 1}"
1673,62,229,0,26.4,2023-04-23 16:34:02.120054,2023-07-20 16:34:02.120054,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-05-30', 'price': 22.59}, {'date': '2023-07-20', 'price': 26.4}], 'restock_date': '2025-04-25', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1674,481,794,166,28.57,2023-06-15 16:34:02.120073,2023-08-23 16:34:02.120073,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-08-23', 'price': 28.57}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1675,32,370,6,67.52,2023-06-20 16:34:02.120084,2023-08-17 16:34:02.120084,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-08-17', 'price': 67.52}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1676,16,360,41,299.99,2025-02-26 16:34:02.120095,2025-02-26 16:34:02.120095,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1677,38,995,170,57.75,2024-04-25 16:34:02.120111,2024-07-06 16:34:02.120111,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-05-23', 'price': 62.25}, {'date': '2024-06-12', 'price': 70.48}, {'date': '2024-07-06', 'price': 57.75}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1678,26,732,4,3418.91,2024-08-02 16:34:02.120130,2024-09-10 16:34:02.120130,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-09-10', 'price': 3418.91}], 'restock_date': '2025-04-30', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1679,42,419,3,30.71,2024-04-26 16:34:02.120143,2024-07-10 16:34:02.120143,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-07-10', 'price': 30.71}], 'restock_date': '2025-05-09', 'discount_percent': 10, 'minimum_order_quantity': 1}"
1680,412,402,0,1064.73,2023-09-03 16:34:02.120155,2024-01-12 16:34:02.120155,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-09-22', 'price': 875.33}, {'date': '2023-10-17', 'price': 997.44}, {'date': '2023-12-16', 'price': 1177.76}, {'date': '2024-01-12', 'price': 1064.73}], 'restock_date': '2025-05-02', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1681,44,723,0,13.87,2024-06-17 16:34:02.120177,2024-12-05 16:34:02.120177,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-07-07', 'price': 9.93}, {'date': '2024-09-09', 'price': 12.03}, {'date': '2024-12-05', 'price': 13.87}], 'restock_date': '2025-04-21', 'discount_percent': 28, 'minimum_order_quantity': 1}"
1682,210,84,0,119.99,2023-09-05 16:34:02.120189,2023-09-05 16:34:02.120189,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-04-30', 'discount_percent': 10, 'minimum_order_quantity': 1}"
1683,334,747,0,465.61,2023-06-13 16:34:02.120203,2023-09-29 16:34:02.120203,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-06-28', 'price': 595.06}, {'date': '2023-08-09', 'price': 574.15}, {'date': '2023-09-29', 'price': 465.61}], 'restock_date': '2025-05-10', 'discount_percent': 0, 'minimum_order_quantity': 3}"
1684,409,546,0,28.32,2023-07-14 16:34:02.120221,2024-08-26 16:34:02.120221,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-09-14', 'price': 21.76}, {'date': '2023-12-09', 'price': 22.16}, {'date': '2024-03-05', 'price': 28.71}, {'date': '2024-05-31', 'price': 31.17}, {'date': '2024-08-26', 'price': 28.32}], 'restock_date': '2025-05-05', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1685,457,126,193,38.46,2024-09-23 16:34:02.120238,2024-10-18 16:34:02.120238,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-10-18', 'price': 38.46}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 2}"
1686,23,370,78,32.62,2023-10-04 16:34:02.120248,2024-03-07 16:34:02.120248,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-11-15', 'price': 39.97}, {'date': '2024-01-26', 'price': 36.19}, {'date': '2024-03-07', 'price': 32.62}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 3}"
1687,367,619,0,50.43,2024-01-01 16:34:02.120265,2024-06-09 16:34:02.120265,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-03-03', 'price': 67.56}, {'date': '2024-04-21', 'price': 61.23}, {'date': '2024-05-17', 'price': 60.78}, {'date': '2024-06-09', 'price': 50.43}], 'restock_date': '2025-05-10', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1688,21,312,168,9.4,2024-02-01 16:34:02.120283,2024-09-09 16:34:02.120283,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-04-02', 'price': 8.57}, {'date': '2024-05-24', 'price': 10.07}, {'date': '2024-06-18', 'price': 8.15}, {'date': '2024-08-17', 'price': 8.31}, {'date': '2024-09-09', 'price': 9.4}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1689,463,791,8,20.48,2023-08-27 16:34:02.120305,2024-07-15 16:34:02.120305,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-11-19', 'price': 15.53}, {'date': '2024-01-15', 'price': 16.68}, {'date': '2024-03-27', 'price': 18.41}, {'date': '2024-05-23', 'price': 22.71}, {'date': '2024-07-15', 'price': 20.48}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1690,67,580,135,11.15,2024-03-31 16:34:02.120326,2024-12-25 16:34:02.120326,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-06-24', 'price': 11.17}, {'date': '2024-09-01', 'price': 9.71}, {'date': '2024-09-16', 'price': 11.44}, {'date': '2024-12-05', 'price': 9.77}, {'date': '2024-12-25', 'price': 11.15}], 'restock_date': None, 'discount_percent': 18, 'minimum_order_quantity': 1}"
1691,412,598,30,1019.99,2024-03-18 16:34:02.120348,2024-03-18 16:34:02.120348,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1692,61,690,172,499.02,2023-07-13 16:34:02.120360,2024-04-09 16:34:02.120360,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-09-17', 'price': 664.84}, {'date': '2023-11-24', 'price': 616.53}, {'date': '2024-01-01', 'price': 546.17}, {'date': '2024-03-08', 'price': 519.74}, {'date': '2024-04-09', 'price': 499.02}], 'restock_date': None, 'discount_percent': 7, 'minimum_order_quantity': 1}"
1693,45,292,104,963.81,2025-03-06 16:34:02.120378,2025-06-28 16:34:02.120378,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-04-06', 'price': 963.81}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1694,444,283,6,112.97,2024-02-04 16:34:02.120388,2024-08-25 16:34:02.120388,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-04-02', 'price': 129.32}, {'date': '2024-05-10', 'price': 132.7}, {'date': '2024-07-19', 'price': 139.54}, {'date': '2024-08-25', 'price': 112.97}], 'restock_date': None, 'discount_percent': 20, 'minimum_order_quantity': 1}"
1695,42,156,148,11.72,2024-10-07 16:34:02.120402,2025-04-12 16:34:02.120402,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-10-27', 'price': 12.12}, {'date': '2025-01-12', 'price': 9.71}, {'date': '2025-01-28', 'price': 10.72}, {'date': '2025-04-12', 'price': 11.72}], 'restock_date': None, 'discount_percent': 13, 'minimum_order_quantity': 1}"
1696,91,887,30,151.31,2024-04-04 16:34:02.120424,2025-01-21 16:34:02.120424,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-05-16', 'price': 174.39}, {'date': '2024-07-26', 'price': 144.3}, {'date': '2024-09-23', 'price': 180.04}, {'date': '2024-11-07', 'price': 188.94}, {'date': '2025-01-21', 'price': 151.31}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1697,457,241,0,67.45,2024-03-08 16:34:02.120441,2024-05-21 16:34:02.120441,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-05-21', 'price': 67.45}], 'restock_date': '2025-04-23', 'discount_percent': 3, 'minimum_order_quantity': 1}"
1698,61,232,10,126.97,2024-01-19 16:34:02.120451,2024-04-22 16:34:02.120451,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-03-30', 'price': 141.8}, {'date': '2024-04-22', 'price': 126.97}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1699,91,93,0,352.94,2023-09-14 16:34:02.120459,2024-05-01 16:34:02.120459,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-11-06', 'price': 272.46}, {'date': '2024-01-12', 'price': 307.34}, {'date': '2024-02-21', 'price': 259.23}, {'date': '2024-04-14', 'price': 321.88}, {'date': '2024-05-01', 'price': 352.94}], 'restock_date': '2025-05-15', 'discount_percent': 0, 'minimum_order_quantity': 1}"
